,model,obs,score
408,"Cox PH Lasso, Barlow weights",750,0.0873302165210483
409,"Cox PH Elastic Net, Barlow weights",750,0.0873302165210483
410,"Survival Tree, unweighted",750,0.0568438995342256
411,"Survival Tree, random oversampler",750,0.0524491110006265
412,"Survival Tree, SMOTENC",750,0.0578961236337422
413,"Random Survival Forest, unweighted",750,0.0463020327396719
414,"Random Survival Forest, random oversampler",750,0.0364865619875942
415,"Random Survival Forest, SMOTENC",750,0.0436612966776192
416,Unweighted Cox PH,750,0.1090075140648724
417,"Cox PH, Barlow weights",750,0.0875597099118504
418,"Cox PH, Prentice weights",750,0.0936428262220486
419,"Cox PH, Self-Prentice weights",750,0.0909230058156481
420,"Cox PH Ridge, Barlow weights",750,0.0875597099118504
421,"Cox PH Lasso, Barlow weights",750,0.0875597099118504
422,"Cox PH Elastic Net, Barlow weights",750,0.0965029476184734
423,"Survival Tree, unweighted",750,0.0522564317683634
424,"Survival Tree, random oversampler",750,0.0748497742161791
425,"Survival Tree, SMOTENC",750,0.0618817361369722
426,"Random Survival Forest, unweighted",750,0.0450222699363667
427,"Random Survival Forest, random oversampler",750,0.0383145486005416
428,"Random Survival Forest, SMOTENC",750,0.0414569213431506
429,Unweighted Cox PH,750,0.0872796932598014
430,"Cox PH, Barlow weights",750,0.076256190909303
431,"Cox PH, Prentice weights",750,0.075696089251067
432,"Cox PH, Self-Prentice weights",750,0.0677642038792822
433,"Cox PH Ridge, Barlow weights",750,0.076256190909303
434,"Cox PH Lasso, Barlow weights",750,0.076256190909303
435,"Cox PH Elastic Net, Barlow weights",750,0.076256190909303
436,"Survival Tree, unweighted",750,0.0616898401104019
437,"Survival Tree, random oversampler",750,0.0642342804562524
438,"Survival Tree, SMOTENC",750,0.059632750403284
439,"Random Survival Forest, unweighted",750,0.0457247747175911
440,"Random Survival Forest, random oversampler",750,0.0427872597980521
441,"Random Survival Forest, SMOTENC",750,0.0427018530279637
442,Unweighted Cox PH,750,0.1003141870969444
443,"Cox PH, Barlow weights",750,0.0792010873662522
444,"Cox PH, Prentice weights",750,0.0849869081082025
445,"Cox PH, Self-Prentice weights",750,0.0682149423277526
446,"Cox PH Ridge, Barlow weights",750,0.0792010873662522
447,"Cox PH Lasso, Barlow weights",750,0.0792010873662522
448,"Cox PH Elastic Net, Barlow weights",750,0.0792010873662522
449,"Survival Tree, unweighted",750,0.0630515056518008
450,"Survival Tree, random oversampler",750,0.0639904602347636
451,"Survival Tree, SMOTENC",750,0.0683894919052533
452,"Random Survival Forest, unweighted",750,0.0465087058916323
453,"Random Survival Forest, random oversampler",750,0.0416816440322362
454,"Random Survival Forest, SMOTENC",750,0.0428986519520476
455,Unweighted Cox PH,750,0.0987931655285192
456,"Cox PH, Barlow weights",750,0.0750216243015682
457,"Cox PH, Prentice weights",750,0.0854147969263296
458,"Cox PH, Self-Prentice weights",750,0.0876586911411213
459,"Cox PH Ridge, Barlow weights",750,0.0750216243015682
460,"Cox PH Lasso, Barlow weights",750,0.0750216243015682
461,"Cox PH Elastic Net, Barlow weights",750,0.0750216243015682
462,"Survival Tree, unweighted",750,0.0668925612067719
463,"Survival Tree, random oversampler",750,0.0677327803147401
464,"Survival Tree, SMOTENC",750,0.0579396952327771
465,"Random Survival Forest, unweighted",750,0.0498591941655672
466,"Random Survival Forest, random oversampler",750,0.0452136283628155
467,"Random Survival Forest, SMOTENC",750,0.0469337886577516
468,Unweighted Cox PH,750,0.0992924604301135
469,"Cox PH, Barlow weights",750,0.0746311382412054
470,"Cox PH, Prentice weights",750,0.0858653268039848
471,"Cox PH, Self-Prentice weights",750,0.0726499509047086
472,"Cox PH Ridge, Barlow weights",750,0.0746311382412054
473,"Cox PH Lasso, Barlow weights",750,0.0746311382412054
474,"Cox PH Elastic Net, Barlow weights",750,0.0746311382412054
475,"Survival Tree, unweighted",750,0.0683424795558624
476,"Survival Tree, random oversampler",750,0.072456647816901
477,"Survival Tree, SMOTENC",750,0.0614772410472566
478,"Random Survival Forest, unweighted",750,0.0542436920262362
479,"Random Survival Forest, random oversampler",750,0.0479704949085104
480,"Random Survival Forest, SMOTENC",750,0.0504032252422196
481,Unweighted Cox PH,750,0.1169610224725853
482,"Cox PH, Barlow weights",750,0.1246734304076565
483,"Cox PH, Prentice weights",750,0.1060433670946716
484,"Cox PH, Self-Prentice weights",750,0.106055528414081
485,"Cox PH Ridge, Barlow weights",750,0.1409467918711504
486,"Cox PH Lasso, Barlow weights",750,0.1246734304076565
487,"Cox PH Elastic Net, Barlow weights",750,0.1246734304076565
488,"Survival Tree, unweighted",750,0.0604472990830093
