,model,obs,score
322,"Random Survival Forest, unweighted",375.0,0.823190583521162
323,"Random Survival Forest, random oversampler",375.0,0.8134234911094416
324,"Random Survival Forest, SMOTENC",375.0,0.7926371149511645
325,Unweighted Cox PH,375.0,0.8884664131812421
326,"Cox PH, Barlow weights",375.0,0.8864385297845374
327,"Cox PH, Prentice weights",375.0,0.8866920152091254
328,"Cox PH, Self-Prentice weights",375.0,0.8828897338403042
329,"Cox PH Ridge, Barlow weights",375.0,0.8864385297845374
330,"Cox PH Lasso, Barlow weights",375.0,0.8864385297845374
331,"Cox PH Elastic Net, Barlow weights",375.0,0.8864385297845374
332,"Survival Tree, unweighted",375.0,0.7711026615969582
333,"Survival Tree, random oversampler",375.0,0.7676806083650191
334,"Survival Tree, SMOTENC",375.0,0.7861850443599493
335,"Random Survival Forest, unweighted",375.0,0.8504435994930292
336,"Random Survival Forest, random oversampler",375.0,0.8474017743979722
337,"Random Survival Forest, SMOTENC",375.0,0.8461343472750317
338,Unweighted Cox PH,375.0,0.8897182759450999
339,"Cox PH, Barlow weights",375.0,0.89140380447869
340,"Cox PH, Prentice weights",375.0,0.891644594269203
341,"Cox PH, Self-Prentice weights",375.0,0.8911630146881773
342,"Cox PH Ridge, Barlow weights",375.0,0.89140380447869
343,"Cox PH Lasso, Barlow weights",375.0,0.89140380447869
344,"Cox PH Elastic Net, Barlow weights",375.0,0.89140380447869
345,"Survival Tree, unweighted",375.0,0.7692029857934024
346,"Survival Tree, random oversampler",375.0,0.8086925114375151
347,"Survival Tree, SMOTENC",375.0,0.7395858415603178
348,"Random Survival Forest, unweighted",375.0,0.8398747893089333
349,"Random Survival Forest, random oversampler",375.0,0.8287984589453408
350,"Random Survival Forest, SMOTENC",375.0,0.8061642186371298
351,Unweighted Cox PH,375.0,0.9213217938631
352,"Cox PH, Barlow weights",375.0,0.9210595331759768
353,"Cox PH, Prentice weights",375.0,0.9210595331759768
354,"Cox PH, Self-Prentice weights",375.0,0.923157618672961
355,"Cox PH Ridge, Barlow weights",375.0,0.9210595331759768
356,"Cox PH Lasso, Barlow weights",375.0,0.9210595331759768
357,"Cox PH Elastic Net, Barlow weights",375.0,0.9210595331759768
358,"Survival Tree, unweighted",375.0,0.8686073957513769
359,"Survival Tree, random oversampler",375.0,0.8505114083398898
360,"Survival Tree, SMOTENC",375.0,0.8075006556517178
361,"Random Survival Forest, unweighted",375.0,0.8856543404143719
362,"Random Survival Forest, random oversampler",375.0,0.8720167846839759
363,"Random Survival Forest, SMOTENC",375.0,0.8819826907946499
364,Unweighted Cox PH,375.0,0.8782827129481616
365,"Cox PH, Barlow weights",375.0,0.8897008449417675
366,"Cox PH, Prentice weights",375.0,0.8883306691025348
367,"Cox PH, Self-Prentice weights",375.0,0.8668645809545559
368,"Cox PH Ridge, Barlow weights",375.0,0.8897008449417675
369,"Cox PH Lasso, Barlow weights",375.0,0.8897008449417675
370,"Cox PH Elastic Net, Barlow weights",375.0,0.8897008449417675
371,"Survival Tree, unweighted",375.0,0.7703813656085864
372,"Survival Tree, random oversampler",375.0,0.7878511075588034
373,"Survival Tree, SMOTENC",375.0,0.7543959808175382
374,"Random Survival Forest, unweighted",375.0,0.8641242292760904
375,"Random Survival Forest, random oversampler",375.0,0.8428865037679836
376,"Random Survival Forest, SMOTENC",375.0,0.8259876684174469
377,Unweighted Cox PH,375.0,0.8897479954180985
378,"Cox PH, Barlow weights",375.0,0.8900343642611683
379,"Cox PH, Prentice weights",375.0,0.8900343642611683
380,"Cox PH, Self-Prentice weights",375.0,0.8834478808705613
381,"Cox PH Ridge, Barlow weights",375.0,0.8900343642611683
382,"Cox PH Lasso, Barlow weights",375.0,0.8900343642611683
383,"Cox PH Elastic Net, Barlow weights",375.0,0.8900343642611683
384,"Survival Tree, unweighted",375.0,0.7865120274914089
385,"Survival Tree, random oversampler",375.0,0.7792096219931272
386,"Survival Tree, SMOTENC",375.0,0.7711912943871707
387,"Random Survival Forest, unweighted",375.0,0.854524627720504
388,"Random Survival Forest, random oversampler",375.0,0.8467926689576174
389,"Random Survival Forest, SMOTENC",375.0,0.8427835051546392
390,Unweighted Cox PH,375.0,0.8655737704918033
391,"Cox PH, Barlow weights",375.0,0.8670870113493064
392,"Cox PH, Prentice weights",375.0,0.8680958385876418
393,"Cox PH, Self-Prentice weights",375.0,0.8491803278688524
394,"Cox PH Ridge, Barlow weights",375.0,0.8670870113493064
395,"Cox PH Lasso, Barlow weights",375.0,0.8670870113493064
396,"Cox PH Elastic Net, Barlow weights",375.0,0.8670870113493064
397,"Survival Tree, unweighted",375.0,0.6738965952080707
398,"Survival Tree, random oversampler",375.0,0.667717528373266
399,"Survival Tree, SMOTENC",375.0,0.7175283732660782
400,"Random Survival Forest, unweighted",375.0,0.7853720050441362
401,"Random Survival Forest, random oversampler",375.0,0.7742749054224464
402,"Random Survival Forest, SMOTENC",375.0,0.7712484237074401
403,Unweighted Cox PH,375.0,0.8622115803221594
404,"Cox PH, Barlow weights",375.0,0.845885938180235
405,"Cox PH, Prentice weights",375.0,0.84697431432303
406,"Cox PH, Self-Prentice weights",375.0,0.8537222464083587
407,"Cox PH Ridge, Barlow weights",375.0,0.845885938180235
408,"Cox PH Lasso, Barlow weights",375.0,0.845885938180235
409,"Cox PH Elastic Net, Barlow weights",375.0,0.848280365694384
410,"Survival Tree, unweighted",375.0,0.7428167174575533
411,"Survival Tree, random oversampler",375.0,0.7308445798868088
412,"Survival Tree, SMOTENC",375.0,0.7575097953852852
413,"Random Survival Forest, unweighted",375.0,0.8352198519808446
414,"Random Survival Forest, random oversampler",375.0,0.8239007400957771
415,"Random Survival Forest, SMOTENC",375.0,0.8239007400957771
416,Unweighted Cox PH,375.0,0.8813200121102028
417,"Cox PH, Barlow weights",375.0,0.8852558280351196
418,"Cox PH, Prentice weights",375.0,0.8858613381774145
419,"Cox PH, Self-Prentice weights",375.0,0.8713290947623372
420,"Cox PH Ridge, Barlow weights",375.0,0.8852558280351196
421,"Cox PH Lasso, Barlow weights",375.0,0.8852558280351196
422,"Cox PH Elastic Net, Barlow weights",375.0,0.8852558280351196
423,"Survival Tree, unweighted",375.0,0.8201634877384196
424,"Survival Tree, random oversampler",375.0,0.8283378746594006
425,"Survival Tree, SMOTENC",375.0,0.7703602785346655
426,"Random Survival Forest, unweighted",375.0,0.8510445049954587
427,"Random Survival Forest, random oversampler",375.0,0.831365425370875
428,"Random Survival Forest, SMOTENC",375.0,0.8262185891613685
429,Unweighted Cox PH,375.0,0.9137042761463164
430,"Cox PH, Barlow weights",375.0,0.8977331272539928
431,"Cox PH, Prentice weights",375.0,0.901854714064915
432,"Cox PH, Self-Prentice weights",375.0,0.9044307058217412
433,"Cox PH Ridge, Barlow weights",375.0,0.8977331272539928
434,"Cox PH Lasso, Barlow weights",375.0,0.8977331272539928
435,"Cox PH Elastic Net, Barlow weights",375.0,0.8977331272539928
436,"Survival Tree, unweighted",375.0,0.776661514683153
437,"Survival Tree, random oversampler",375.0,0.8196805770221536
438,"Survival Tree, SMOTENC",375.0,0.8422205048943844
439,"Random Survival Forest, unweighted",375.0,0.878413189077795
440,"Random Survival Forest, random oversampler",375.0,0.8889747552807831
441,"Random Survival Forest, SMOTENC",375.0,0.8948995363214838
442,Unweighted Cox PH,375.0,0.8561132561132561
443,"Cox PH, Barlow weights",375.0,0.8357786357786358
444,"Cox PH, Prentice weights",375.0,0.8388674388674389
445,"Cox PH, Self-Prentice weights",375.0,0.8406692406692406
446,"Cox PH Ridge, Barlow weights",375.0,0.8357786357786358
447,"Cox PH Lasso, Barlow weights",375.0,0.8357786357786358
448,"Cox PH Elastic Net, Barlow weights",375.0,0.8357786357786358
449,"Survival Tree, unweighted",375.0,0.7625482625482626
450,"Survival Tree, random oversampler",375.0,0.7853281853281854
451,"Survival Tree, SMOTENC",375.0,0.7716859716859716
452,"Random Survival Forest, unweighted",375.0,0.8329472329472329
453,"Random Survival Forest, random oversampler",375.0,0.8208494208494208
454,"Random Survival Forest, SMOTENC",375.0,0.8352638352638353
455,Unweighted Cox PH,375.0,0.9127282491944146
456,"Cox PH, Barlow weights",375.0,0.8960794844253491
457,"Cox PH, Prentice weights",375.0,0.8984962406015038
